otu_id	kingdom	phylum	class	order	family	genus	species
OTU1846	Fungi						
OTU1847	Fungi	Ascomycota					
OTU1848	Fungi	Ascomycota					
OTU1850	Fungi	Ascomycota					
OTU1851	Fungi	Ascomycota					
OTU1852	Fungi						
OTU1854	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU1855	Fungi	Ascomycota					
OTU1857	Fungi	Ascomycota					
OTU1859	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae		
OTU1860	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
OTU1861	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	
OTU1864	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU1868	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU1872	Fungi						
OTU1873	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae		
OTU1875	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU1877	Fungi						
OTU1879	Fungi	Ascomycota					
OTU1881	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU1882	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla_aquaeductuum
OTU1883	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_aculeatus
OTU1884	Fungi						
OTU1885	Fungi						
OTU1887	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium_lignicola
OTU1888	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus_appendiculatus
OTU1890	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU1891	Fungi						
OTU1892	Fungi						
OTU1893	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1894	Fungi						
OTU1895	Fungi						
OTU1896	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_aculeatus
OTU1897	Fungi						
OTU1898	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus_appendiculatus
OTU1899	Fungi						
OTU1900	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU1901	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU1904	Fungi	Ascomycota					
OTU1905	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
OTU1907	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	
OTU1909	Fungi	Ascomycota					
OTU1911	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1912	Fungi						
OTU1913	Fungi						
OTU1914	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU1921	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1925	Fungi						
OTU1926	Fungi						
OTU1928	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1929	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina_tormentillae
OTU1931	Fungi						
OTU1932	Fungi						
OTU1933	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia	Helgardia_anguioides
OTU1934	Fungi	Ascomycota					
OTU1935	Fungi	Ascomycota					
OTU1936	Fungi						
OTU1937	Fungi	Ascomycota					
OTU1940	Fungi						
OTU1943	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_pullulans
OTU1944	Fungi						
OTU1946	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_pullulans
OTU1947	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_multipedata
OTU1948	Fungi						
OTU1949	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU1951	Fungi	Ascomycota					
OTU1952	Fungi	Ascomycota					
OTU1953	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU1954	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU1955	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU1956	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU1957	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1958	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU1961	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
OTU1966	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	
OTU1967	Fungi						
OTU1968	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_fasciculata
OTU1969	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU1970	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU1971	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_macerans
OTU1972	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1973	Fungi	Ascomycota					
OTU1974	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_ammophila
OTU1975	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU1977	Fungi						
OTU1980	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU1982	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium_sp
OTU1983	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU1984	Fungi						
OTU1985	Fungi	Ascomycota					
OTU1986	Fungi	Ascomycota					
OTU1987	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1988	Fungi	Ascomycota					
OTU1990	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU1994	Fungi	Ascomycota					
OTU1996	Fungi	Ascomycota					
OTU1997	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU1998	Fungi	Ascomycota					
OTU1999	Fungi	Ascomycota					
OTU2000	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2005	Fungi						
OTU2006	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU2007	Fungi	Ascomycota					
OTU2008	Fungi	Ascomycota					
OTU2009	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2012	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_elongata
OTU2013	Fungi						
OTU2014	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2015	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2017	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2018	Fungi	Ascomycota					
OTU2019	Fungi						
OTU2020	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2023	Fungi						
OTU2025	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU2026	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2027	Fungi	Ascomycota					
OTU2028	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2029	Fungi						
OTU2030	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2031	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiales_fam_Incertae_sedis	Mrakiella	Mrakiella_aquatica
OTU2034	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2037	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	Sarocladium_bactrocephalum
OTU2039	Fungi	Ascomycota					
OTU2041	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2042	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	
OTU2045	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU2046	Fungi						
OTU2048	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2050	Fungi						
OTU2051	Fungi						
OTU2052	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2053	Fungi						
OTU2058	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
OTU2059	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae		
OTU2060	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
OTU2061	Fungi						
OTU2062	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2063	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2065	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2066	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2068	Fungi						
OTU2070	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2071	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2072	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Paulisebacina	Paulisebacina_allantoidea
OTU2073	Fungi	Ascomycota					
OTU2074	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus_appendiculatus
OTU2075	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2076	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus_appendiculatus
OTU2077	Fungi						
OTU2082	Fungi						
OTU2083	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2084	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2085	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_exigua
OTU2086	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2087	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2088	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_elongata
OTU2089	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2090	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_elongata
OTU2091	Fungi	Ascomycota					
OTU2092	Fungi						
OTU2093	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2094	Fungi	Ascomycota					
OTU2095	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2096	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2097	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
OTU2098	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2099	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2103	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2104	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU2106	Fungi						
OTU2107	Fungi	Ascomycota	Sordariomycetes				
OTU2109	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU2110	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2111	Fungi	Ascomycota					
OTU2112	Fungi	Ascomycota					
OTU2114	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2115	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2116	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_marchalianum
OTU2117	Fungi	Ascomycota					
OTU2118	Fungi	Ascomycota					
OTU2119	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2122	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2123	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_enteroleucus
OTU2124	Fungi	Ascomycota					
OTU2126	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_simplicissimum
OTU2128	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2129	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
OTU2130	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_isabellina
OTU2131	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2132	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU2133	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2134	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2135	Fungi	Ascomycota					
OTU2137	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
OTU2138	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2139	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Rachicladosporium	
OTU2140	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU2141	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2144	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae		
OTU2145	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Entyloma	
OTU2146	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU2147	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2149	Fungi	Ascomycota					
OTU2152	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_nigrum
OTU2154	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Celosporium	
OTU2155	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia_terricola
OTU2156	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2157	Fungi						
OTU2158	Fungi						
OTU2159	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2160	Fungi	Ascomycota					
OTU2161	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2162	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	
OTU2165	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2166	Fungi						
OTU2169	Fungi						
OTU2170	Fungi						
OTU2172	Fungi	Ascomycota					
OTU2173	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2176	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2177	Fungi	Ascomycota					
OTU2178	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_macerans
OTU2179	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU2181	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_macerans
OTU2182	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU2184	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2185	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
OTU2186	Fungi						
OTU2187	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2188	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2189	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	Hypholoma_capnoides
OTU2191	Fungi	Ascomycota					
OTU2192	Fungi	Ascomycota					
OTU2193	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2194	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU2195	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	Geomyces_auratus
OTU2196	Fungi						
OTU2197	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_fasciculata
OTU2201	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	
OTU2202	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2203	Fungi						
OTU2204	Fungi	Ascomycota					
OTU2205	Fungi	Ascomycota					
OTU2207	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2208	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2209	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina_inositophila
OTU2211	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiales_fam_Incertae_sedis	Mrakiella	Mrakiella_aquatica
OTU2212	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2213	Fungi						
OTU2214	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2215	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2216	Fungi						
OTU2217	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus
OTU2219	Fungi	Ascomycota					
OTU2222	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales			
OTU2223	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2224	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2226	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2227	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	
OTU2230	Fungi						
OTU2231	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_sabulicola
OTU2232	Fungi						
OTU2233	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2234	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU2236	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2238	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2239	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_nigrum
OTU2240	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2242	Fungi						
OTU2243	Fungi	Basidiomycota					
OTU2245	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU2246	Fungi	Ascomycota					
OTU2248	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	
OTU2249	Fungi						
OTU2250	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU2251	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	
OTU2252	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2253	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2254	Fungi						
OTU2255	Fungi						
OTU2256	Fungi	Ascomycota					
OTU2258	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2259	Fungi	Ascomycota					
OTU2260	Fungi	Ascomycota					
OTU2261	Fungi						
OTU2262	Fungi	Ascomycota					
OTU2263	Fungi	Ascomycota					
OTU2264	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula_incarnata
OTU2265	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU2266	Fungi	Ascomycota					
OTU2267	Fungi	Ascomycota					
OTU2270	Fungi						
OTU2272	Fungi						
OTU2273	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2274	Fungi						
OTU2275	Fungi						
OTU2278	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU2280	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	
OTU2281	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	Myrmecridium_schulzeri
OTU2282	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_tassiana
OTU2283	Fungi						
OTU2284	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiales_fam_Incertae_sedis	Mrakiella	Mrakiella_aquatica
OTU2290	Fungi						
OTU2292	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina
OTU2293	Fungi						
OTU2297	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	Ustilentylomataceae	Ustilentyloma	Ustilentyloma_graminis
OTU2298	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	
OTU2300	Fungi						
OTU2301	Fungi	Basidiomycota	Agaricomycetes				
OTU2304	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	
OTU2305	Fungi						
OTU2306	Fungi	Ascomycota	Sordariomycetes				
OTU2308	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2309	Fungi						
OTU2311	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU2312	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	
OTU2313	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU2315	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_frigida
OTU2316	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
OTU2318	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU2319	Fungi	Ascomycota					
OTU2320	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	
OTU2321	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU2322	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_chrysanthemicola
OTU2324	Fungi	Ascomycota					
OTU2325	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata
OTU2326	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU2327	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Dactylella_arnaudii
OTU2328	Fungi	Ascomycota					
OTU2329	Fungi	Ascomycota					
OTU2330	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
OTU2331	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	
OTU2333	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU2335	Fungi						
OTU2336	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU2340	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
OTU2343	Fungi	Ascomycota					
OTU2344	Fungi						
